#{"t_start": 1718442257.5480845, "env_id": "None"}
r,l,t
-375.46262,87,9.185467
-233.70726,80,9.19817
-146.44632,108,9.220431
-108.93405,79,9.230513
-110.84548,93,9.251216
-136.82152,96,9.251273
-172.3071,94,9.262334
-168.41342,81,9.262387
-176.5708,95,9.262404
-117.14369,62,9.271944
-161.38037,76,9.324054
-102.388306,118,9.333984
-95.8492,83,9.343944
-99.723366,63,9.354338
-236.63881,94,9.354392
-101.471466,91,9.364285
-151.33977,95,9.383356
-185.67157,94,9.383415
-121.40769,98,9.404814
-177.26288,64,9.425526
-148.48587,100,9.471115
-160.50113,105,9.471177
-225.6352,128,9.520972
-217.12851,122,9.568294
-114.945206,66,9.577939
-60.812492,77,9.636142
-118.602196,107,9.657643
-179.50076,143,9.668936
-271.28748,122,9.668989
-550.81067,108,9.678616
-69.37677,65,9.687898
-385.75925,108,9.706
-163.30124,125,9.731566
-289.71484,113,9.731636
-232.29738,135,9.740784
-445.50906,119,9.75037
-339.16772,98,9.776734
-104.244415,60,9.795041
-129.14908,131,9.813044
-142.5657,62,9.82284
-88.84898,123,9.849611
-206.33405,77,9.858988
-248.07175,62,9.895474
-134.77586,90,9.905062
-118.926476,103,9.923086
-155.55795,101,9.951808
-50.77073,69,9.951859
-341.56,82,9.961602
-143.68466,83,9.97928
-472.37604,85,9.988481
-336.26782,72,9.988533
-415.93298,90,10.068861
-81.23116,68,10.068914
-77.61512,84,10.078493
-97.67031,72,10.087811
-95.292915,74,10.097179
-150.7706,128,10.106415
-133.64128,111,10.124931
-188.82288,79,10.134195
-112.32117,59,10.166334
-339.21326,95,10.17727
-108.9223,91,10.177322
-156.09933,72,10.195026
-96.87479,75,10.221159
-144.4567,93,10.309626
-82.67294,66,10.31992
-135.74834,130,10.319969
-113.54577,102,10.36687
-97.173874,110,10.422477
-119.66089,103,10.432593
-95.97358,63,10.451758
-179.60406,96,10.481371
-67.474594,74,10.484375
-101.60481,126,10.516881
-137.54008,78,10.516936
-162.49063,86,10.536174
-360.27695,90,10.555634
-48.213573,123,10.56568
-249.1074,66,10.585003
-276.35165,88,10.587414
-205.25235,103,10.618917
-49.990913,66,10.618971
-188.64114,92,10.647717
-144.55383,71,10.657576
-411.27985,126,10.686291
-95.28208,98,10.710275
-77.53114,65,10.720954
-278.13995,88,10.730717
-67.349556,111,10.750926
-87.33974,57,10.750981
-337.66107,96,10.761192
-116.02415,77,10.761244
-95.73578,78,10.770736
-430.76773,92,10.781303
-26.929153,111,10.781353
27.469986,151,10.781369
-55.01114,69,10.799283
-95.47617,84,10.821538
-119.28285,75,10.832119
-121.4218,73,10.832171
-370.35355,101,10.832188
-119.60241,117,10.856436
20.166374,99,10.889908
-121.774734,69,10.906992
-120.602325,74,10.928971
-283.498,120,10.964377
-110.40463,97,11.017792
-137.16219,94,11.05952
-270.76062,91,11.069409
-411.57462,97,11.079376
-204.84573,101,11.079427
-34.702957,119,11.11611
-108.94643,84,11.137917
-155.01611,66,11.159018
-131.60869,75,11.159073
-78.805786,72,11.185933
-172.60925,107,11.214364
-246.20561,83,11.246637
-90.99249,67,11.268194
-28.401176,139,11.268248
-89.95828,70,11.268267
-476.20966,104,11.340635
-371.59497,105,11.353279
-141.52634,87,11.365086
-221.53392,106,11.411692
-201.12955,100,11.432153
-141.12096,90,11.432206
-143.60889,88,11.442235
-157.29832,68,11.457445
-267.74005,76,11.467894
-72.30427,71,11.467945
-175.97522,75,11.487795
31.950668,68,11.487846
-308.30634,77,11.506267
-188.24469,86,11.524411
-75.5446,61,11.565721
-422.06085,83,11.575663
-134.86508,79,11.59538
-126.46075,97,11.595432
-172.953,93,11.622275
-422.08304,92,11.641684
-113.03973,93,11.652146
-114.75417,74,11.652203
-188.17206,77,11.662544
-300.04285,122,11.686724
-68.47207,57,11.706743
-247.23477,87,11.706796
-243.2466,64,11.716384
-238.35847,119,11.735711
-143.73767,94,11.735764
-238.77954,125,11.762338
-191.4986,121,11.803317
-257.792,67,11.823004
-120.76083,114,11.823056
-72.73552,61,11.868475
-224.18997,69,11.86853
-148.26299,83,11.880438
-259.73926,68,11.892369
-122.336136,118,11.93101
-127.3628,113,11.931063
-93.33349,79,11.941129
-96.94667,108,11.951098
-267.25903,84,11.951151
-87.88124,60,11.960923
-23.629204,92,11.988381
-168.17621,141,12.037817
-135.20996,104,12.047263
-242.00626,73,12.074968
-146.57823,83,12.084612
-100.693665,64,12.095641
-326.20648,84,12.098043
-99.74766,71,12.146316
-100.36647,112,12.174117
-96.3058,71,12.184163
-218.76758,67,12.235416
-89.927055,86,12.264805
-185.06924,68,12.312748
-68.75929,69,12.339558
-122.75731,72,12.33961
-213.00772,163,12.378647
-45.583862,71,12.388849
-190.38876,95,12.400143
-31.268692,70,12.400195
-105.27008,106,12.400213
-103.40146,87,12.431432
-93.76701,72,12.4315
-294.73193,97,12.431522
-104.318665,73,12.462737
-183.32874,87,12.462791
-92.352455,127,12.509824
-89.63743,69,12.509878
-105.984726,70,12.519904
-104.92827,82,12.553316
-94.83857,105,12.55337
-27.076042,114,12.571715
-223.94241,120,12.627024
-358.03946,89,12.65198
-182.51036,106,12.65203
-112.64552,60,12.69922
-62.092266,65,12.699284
-380.79648,49,13.154427
-399.31683,50,13.170768
-352.67487,50,13.170834
-421.01355,50,13.170859
-374.94702,51,13.182823
-351.74496,52,13.194372
-490.48547,54,13.217422
-497.65613,54,13.217482
-353.20737,55,13.231303
-383.05014,55,13.231378
-496.9181,55,13.231402
-439.07706,55,13.23142
-518.78735,56,13.243974
-464.45667,56,13.244035
-502.5167,56,13.244057
-551.8175,58,13.267789
-514.90186,58,13.268248
-545.94434,58,13.271573
-564.5243,58,13.271763
-563.261,59,13.285107
-523.02014,59,13.285174
-499.20853,59,13.285201
-574.1199,60,13.297087
-504.986,61,13.308614
-551.5427,61,13.308675
-606.56177,63,13.330439
-618.2231,63,13.330498
-455.70493,64,13.341222
-524.79785,65,13.352671
-513.682,66,13.363392
-544.03424,67,13.374897
-514.46844,67,13.375455
-547.2732,68,13.392222
-639.8292,69,13.40501
-559.40594,70,13.416977
-612.76385,70,13.417039
-548.3389,72,13.439239
-826.47675,76,13.482926
-794.4634,77,13.499764
-543.36536,78,13.513971
-861.2687,78,13.514031
-836.816,78,13.514054
-704.00024,79,13.536385
-843.1511,79,13.536451
-654.934,81,13.557074
-757.9327,82,13.568279
-758.13074,82,13.56834
-800.92944,83,13.578709
-796.0686,83,13.578771
-919.646,84,13.588162
-351.95392,51,13.82377
-372.70255,56,13.823853
-305.57983,57,13.834891
-300.9773,58,13.868009
-233.17052,55,13.880378
-491.49725,62,13.880439
-236.43259,56,13.932703
-268.15823,57,13.966284
-495.93323,66,13.999536
-346.74445,64,14.011681
-429.4185,61,14.040376
-420.24454,70,14.063697
-326.01395,59,14.075585
-443.0399,69,14.087437
-411.88477,65,14.099029
-435.8597,76,14.111161
-604.3537,80,14.122823
-347.6599,83,14.153525
-465.26904,78,14.153585
-374.13818,70,14.153608
-514.44434,76,14.165589
-259.79596,67,14.165652
-622.2931,81,14.176775
-291.6167,76,14.188582
-374.68692,71,14.188643
-521.15063,83,14.22174
-319.29208,84,14.221801
-534.39417,81,14.233093
-110.63615,70,14.233154
-350.62357,70,14.261443
-551.23517,82,14.27263
-238.93521,62,14.283994
-409.99838,87,14.294891
-81.45917,64,14.316185
-235.4012,83,14.337733
-537.21924,91,14.337794
-200.99573,88,14.43328
-397.0067,93,14.512257
-318.80096,87,14.545392
-348.8538,100,14.557193
0.87960815,91,14.579504
-74.31253,95,14.628886
-56.360878,59,14.641964
-79.89026,95,14.642025
-420.3651,96,14.642047
-94.57467,65,14.653476
-196.58922,102,14.700896
-273.32883,97,14.724034
-105.995445,100,14.724094
-357.01544,106,14.735257
-128.036,73,14.758446
-281.3124,77,14.808255
-130.03171,82,14.80833
-107.71495,73,14.841788
-197.34975,87,14.864521
-60.333294,66,14.875907
-86.11437,62,14.887426
-278.2387,116,14.924416
-164.24036,68,14.93665
-106.858475,70,14.936712
-71.67752,66,14.947827
-331.1067,118,14.959025
-187.29578,70,15.015443
-97.63701,71,15.027349
-461.56482,86,15.060106
-96.741264,80,15.093218
-61.57071,79,15.104612
-127.10538,92,15.151286
-179.26013,92,15.196795
-124.25038,87,15.247295
-74.33774,82,15.259473
-71.89256,107,15.284635
-147.16649,122,15.284696
-190.43718,87,15.307713
-172.80988,107,15.345948
-109.17194,102,15.357982
-492.158,94,15.369905
-367.98035,105,15.403579
-151.10583,101,15.415264
-79.97551,75,15.427647
-464.9938,98,15.430048
-185.58643,122,15.454031
-165.38348,81,15.465701
-243.86432,96,15.477246
-48.61673,64,15.510604
-177.73279,79,15.510666
-114.74324,68,15.524749
-112.61088,113,15.580056
-197.15396,97,15.592033
-121.76248,115,15.603503
-107.336914,82,15.614724
-106.8089,78,15.64851
-310.67807,93,15.663794
-204.27942,63,15.675624
-106.11519,115,15.686959
-115.96521,90,15.709116
-206.93495,72,15.743541
-183.96478,93,15.743601
-93.715866,79,15.780063
-431.34308,98,15.791162
-293.08765,128,15.856688
23.060905,84,15.87158
-97.121315,76,15.918183
-386.62943,95,15.931149
-119.477394,82,15.931209
-182.07616,109,15.943173
-379.79727,86,15.965969
-376.05,108,15.981994
-429.05212,88,15.982058
-92.477875,59,16.015772
-139.43585,77,16.015831
-145.42099,87,16.059547
-113.1727,73,16.071001
