#{"t_start": 1718461803.0062377, "env_id": "None"}
r,l,t
9.0,9,11.433089
11.0,11,11.438142
9.0,9,11.447598
11.0,11,11.447671
8.0,8,11.44927
11.0,11,11.449344
11.0,11,11.463616
9.0,9,11.464481
11.0,11,11.468457
10.0,10,11.469332
13.0,13,11.481365
8.0,8,11.487256
11.0,11,11.487328
9.0,9,11.488918
12.0,12,11.488986
9.0,9,11.498388
9.0,9,11.504347
11.0,11,11.506
9.0,9,11.506071
10.0,10,11.530327
10.0,10,11.532533
9.0,9,11.537253
9.0,9,11.546549
9.0,9,11.546623
10.0,10,11.547821
10.0,10,11.553061
11.0,11,11.563046
9.0,9,11.563119
9.0,9,11.564643
12.0,12,11.568388
10.0,10,11.574733
9.0,9,11.581916
10.0,10,11.58277
9.0,9,11.586544
10.0,10,11.59211
9.0,9,11.596604
10.0,10,11.602484
9.0,9,11.602556
8.0,8,11.602588
9.0,9,11.608931
8.0,8,11.612691
8.0,8,11.618536
10.0,10,11.624089
10.0,10,11.624157
9.0,9,11.629387
10.0,10,11.629458
9.0,9,11.639632
9.0,9,11.641283
9.0,9,11.641352
8.0,8,11.645357
10.0,10,11.651119
8.0,8,11.655585
11.0,11,11.662314
11.0,11,11.662385
11.0,11,11.671202
9.0,9,11.671273
10.0,10,11.673548
9.0,9,11.681799
10.0,10,11.689892
9.0,9,11.690743
10.0,10,11.69161
8.0,8,11.692443
10.0,10,11.707429
11.0,11,11.707487
9.0,9,11.707508
10.0,10,11.711631
9.0,9,11.711696
8.0,8,11.722099
10.0,10,11.726282
10.0,10,11.726349
9.0,9,11.731144
11.0,11,11.732487
8.0,8,11.74098
12.0,12,11.742394
11.0,11,11.747499
11.0,11,11.750878
10.0,10,11.751687
9.0,9,11.756968
8.0,8,11.762127
8.0,8,11.762945
8.0,8,11.766412
9.0,9,11.767824
9.0,9,11.777483
8.0,8,11.778316
10.0,10,11.784123
10.0,10,11.785528
9.0,9,11.790622
8.0,8,11.799294
9.0,9,11.799362
10.0,10,11.799388
9.0,9,11.805477
10.0,10,11.809716
9.0,9,11.815029
10.0,10,11.815878
10.0,10,11.815938
10.0,10,11.825055
9.0,9,11.825911
9.0,9,11.830959
9.0,9,11.835857
11.0,11,11.840088
9.0,9,11.841003
12.0,12,11.846498
9.0,9,11.855643
11.0,11,11.856535
8.0,8,11.856596
10.0,10,11.861027
10.0,10,11.870868
10.0,10,11.872446
11.0,11,11.876503
12.0,12,11.877326
11.0,11,11.885378
9.0,9,11.889517
9.0,9,11.89096
9.0,9,11.895098
9.0,9,11.900276
11.0,11,11.905656
10.0,10,11.906063
9.0,9,11.90933
10.0,10,11.914884
11.0,11,11.918845
10.0,10,11.924036
11.0,11,11.925449
13.0,13,11.925499
8.0,8,11.925518
10.0,10,11.934877
11.0,11,11.943536
11.0,11,11.949441
11.0,11,11.949507
11.0,11,11.949531
9.0,9,11.953687
8.0,8,11.963158
9.0,9,11.965564
9.0,9,11.965636
11.0,11,11.970069
11.0,11,11.975683
10.0,10,11.979995
10.0,10,11.985264
10.0,10,11.985335
11.0,11,11.996973
12.0,12,11.99931
8.0,8,12.00383
11.0,11,12.003901
10.0,10,12.009509
11.0,11,12.01528
9.0,9,12.01903
9.0,9,12.020597
11.0,11,12.028989
11.0,11,12.030572
9.0,9,12.035836
10.0,10,12.035907
8.0,8,12.045074
10.0,10,12.045146
11.0,11,12.051589
9.0,9,12.052439
10.0,10,12.057222
8.0,8,12.060967
11.0,11,12.063151
8.0,8,12.067581
9.0,9,12.076705
11.0,11,12.077563
10.0,10,12.078422
10.0,10,12.083626
9.0,9,12.088471
10.0,10,12.096574
11.0,11,12.101057
10.0,10,12.101126
9.0,9,12.106682
9.0,9,12.107536
9.0,9,12.11351
9.0,9,12.117976
10.0,10,12.122814
9.0,9,12.127307
11.0,11,12.12816
10.0,10,12.134124
9.0,9,12.13886
10.0,10,12.143335
11.0,11,12.145227
10.0,10,12.145295
9.0,9,12.155019
11.0,11,12.158737
9.0,9,12.159586
9.0,9,12.164778
11.0,11,12.170356
9.0,9,12.174849
9.0,9,12.175973
10.0,10,12.176037
10.0,10,12.185847
12.0,12,12.19127
11.0,11,12.192131
10.0,10,12.197948
11.0,11,12.202856
9.0,9,12.210176
14.0,14,12.213919
9.0,9,12.21399
9.0,9,12.218816
9.0,9,12.219662
9.0,9,12.229787
10.0,10,12.231409
10.0,10,12.231472
11.0,11,12.239385
10.0,10,12.239456
8.0,8,12.246455
10.0,10,12.246506
9.0,9,12.25554
10.0,10,12.256397
13.0,13,12.257262
9.0,9,12.266788
8.0,8,12.271192
11.0,11,12.271264
10.0,10,12.276422
10.0,10,12.281362
10.0,10,12.287356
8.0,8,12.287428
9.0,9,12.288229
9.0,9,12.300035
11.0,11,12.30092
10.0,10,12.306639
11.0,11,12.310843
12.0,12,12.310895
8.0,8,12.316322
10.0,10,12.319677
8.0,8,12.321607
8.0,8,12.329051
10.0,10,12.330421
8.0,8,12.33048
11.0,11,12.335542
10.0,10,12.342978
8.0,8,12.344326
11.0,11,12.347655
10.0,10,12.348449
9.0,9,12.356482
10.0,10,12.358566
8.0,8,12.361916
10.0,10,12.362707
11.0,11,12.370716
9.0,9,12.371508
8.0,8,12.372955
11.0,11,12.378092
11.0,11,12.384917
9.0,9,12.385704
9.0,9,12.386485
10.0,10,12.391069
9.0,9,12.401441
10.0,10,12.40282
9.0,9,12.402878
10.0,10,12.406913
10.0,10,12.4121
9.0,9,12.415965
9.0,9,12.417301
9.0,9,12.421209
12.0,12,12.425885
10.0,10,12.430238
9.0,9,12.43093
8.0,8,12.431715
9.0,9,12.440337
11.0,11,12.443713
10.0,10,12.445314
9.0,9,12.445364
9.0,9,12.45258
9.0,9,12.45779
9.0,9,12.463168
12.0,12,12.463233
9.0,9,12.463259
10.0,10,12.468194
9.0,9,12.472727
9.0,9,12.477928
9.0,9,12.47798
10.0,10,12.482636
11.0,11,12.487338
9.0,9,12.488147
9.0,9,12.496444
9.0,9,12.496491
10.0,10,12.500479
9.0,9,12.505002
12.0,12,12.513765
10.0,10,12.543754
10.0,10,12.54383
11.0,11,12.546106
9.0,9,12.554372
9.0,9,12.555948
9.0,9,12.561265
9.0,9,12.561337
8.0,8,12.566706
9.0,9,12.57122
9.0,9,12.572694
8.0,8,12.577165
9.0,9,12.581834
10.0,10,12.587064
10.0,10,12.588645
9.0,9,12.592387
9.0,9,12.597881
10.0,10,12.602376
8.0,8,12.603231
9.0,9,12.611651
10.0,10,12.611723
10.0,10,12.620836
10.0,10,12.622444
10.0,10,12.623289
8.0,8,12.631579
10.0,10,12.633204
9.0,9,12.637682
10.0,10,12.642906
10.0,10,12.647797
9.0,9,12.648639
9.0,9,12.653102
10.0,10,12.655277
9.0,9,12.663865
10.0,10,12.665461
10.0,10,12.669331
8.0,8,12.6694
10.0,10,12.67936
10.0,10,12.680983
10.0,10,12.685399
10.0,10,12.686298
10.0,10,12.686362
9.0,9,12.695995
9.0,9,12.700398
8.0,8,12.702055
9.0,9,12.702124
10.0,10,12.712966
10.0,10,12.718733
9.0,9,12.719588
9.0,9,12.725276
9.0,9,12.725346
9.0,9,12.729774
10.0,10,12.736486
9.0,9,12.736557
8.0,8,12.74134
9.0,9,12.745088
9.0,9,12.746691
10.0,10,12.760847
10.0,10,12.760953
10.0,10,12.761758
10.0,10,12.762596
9.0,9,12.767413
9.0,9,12.777822
9.0,9,12.777892
8.0,8,12.77792
9.0,9,12.78342
10.0,10,12.787937
9.0,9,12.794233
9.0,9,12.794302
10.0,10,12.799149
11.0,11,12.804234
11.0,11,12.808641
9.0,9,12.813181
10.0,10,12.821014
10.0,10,12.821856
9.0,9,12.823426
10.0,10,12.828523
10.0,10,12.838389
9.0,9,12.83846
10.0,10,12.839981
10.0,10,12.844477
9.0,9,12.850116
9.0,9,12.856858
10.0,10,12.857705
10.0,10,12.862233
9.0,9,12.867377
9.0,9,12.871902
10.0,10,12.877717
9.0,9,12.877789
9.0,9,12.883342
9.0,9,12.884193
9.0,9,12.888685
10.0,10,12.894963
10.0,10,12.895033
9.0,9,12.899844
9.0,9,12.903598
10.0,10,12.905438
11.0,11,12.921589
12.0,12,12.922486
11.0,11,12.92255
12.0,12,12.92697
12.0,12,12.932897
8.0,8,12.93738
10.0,10,12.942495
10.0,10,12.942565
8.0,8,12.948666
13.0,13,12.953176
10.0,10,12.954746
8.0,8,12.958493
10.0,10,12.964018
8.0,8,12.964871
10.0,10,12.970289
10.0,10,12.974301
10.0,10,12.979132
13.0,13,12.985593
9.0,9,12.989362
14.0,14,12.990207
9.0,9,12.994711
9.0,9,12.995484
10.0,10,13.005294
10.0,10,13.006858
12.0,12,13.014227
9.0,9,13.014285
11.0,11,13.01514
10.0,10,13.028771
9.0,9,13.028842
12.0,12,13.02887
9.0,9,13.028906
12.0,12,13.038949
9.0,9,13.049681
10.0,10,13.050591
10.0,10,13.050654
11.0,11,13.054347
9.0,9,13.059929
9.0,9,13.070066
11.0,11,13.070974
10.0,10,13.071037
11.0,11,13.076564
10.0,10,13.080309
10.0,10,13.087674
9.0,9,13.087731
10.0,10,13.093151
8.0,8,13.096919
10.0,10,13.097761
8.0,8,13.104315
9.0,9,13.109628
9.0,9,13.113378
9.0,9,13.114231
11.0,11,13.121678
9.0,9,13.13185
10.0,10,13.131919
10.0,10,13.13347
10.0,10,13.134323
9.0,9,13.142781
9.0,9,13.148717
10.0,10,13.149588
9.0,9,13.150434
9.0,9,13.158103
8.0,8,13.158951
8.0,8,13.165664
10.0,10,13.166514
9.0,9,13.174188
9.0,9,13.175771
11.0,11,13.176617
9.0,9,13.182432
9.0,9,13.190737
10.0,10,13.191922
10.0,10,13.196283
11.0,11,13.197888
10.0,10,13.207167
10.0,10,13.208026
10.0,10,13.212496
10.0,10,13.213586
9.0,9,13.218402
11.0,11,13.230216
13.0,13,13.231067
12.0,12,13.23555
11.0,11,13.240522
12.0,12,13.242118
9.0,9,13.247339
10.0,10,13.251826
9.0,9,13.256716
10.0,10,13.258302
9.0,9,13.262067
10.0,10,13.26759
8.0,8,13.267658
9.0,9,13.273195
9.0,9,13.278044
10.0,10,13.278094
8.0,8,13.287165
12.0,12,13.293158
11.0,11,13.294011
9.0,9,13.29485
10.0,10,13.29976
8.0,8,13.303499
9.0,9,13.310187
10.0,10,13.311812
9.0,9,13.311874
9.0,9,13.319511
9.0,9,13.320357
9.0,9,13.328792
8.0,8,13.333858
11.0,11,13.338963
11.0,11,13.339739
11.0,11,13.343487
9.0,9,13.349808
10.0,10,13.354301
10.0,10,13.359498
10.0,10,13.36035
10.0,10,13.365184
9.0,9,13.369313
10.0,10,13.371474
10.0,10,13.377248
11.0,11,13.377316
12.0,12,13.386578
10.0,10,13.386648
10.0,10,13.391402
10.0,10,13.401372
8.0,8,13.402227
12.0,12,13.403061
13.0,13,13.408878
11.0,11,13.417145
8.0,8,13.418777
9.0,9,13.418841
10.0,10,13.424004
9.0,9,13.435731
9.0,9,13.436582
9.0,9,13.438216
9.0,9,13.438282
11.0,11,13.451589
10.0,10,13.453184
10.0,10,13.454031
9.0,9,13.45784
9.0,9,13.457907
11.0,11,13.469785
9.0,9,13.473631
8.0,8,13.4737
10.0,10,13.473726
11.0,11,13.479535
8.0,8,13.485498
9.0,9,13.489959
10.0,10,13.494383
11.0,11,13.49523
9.0,9,13.498989
10.0,10,13.505148
9.0,9,13.509541
9.0,9,13.51402
11.0,11,13.514871
11.0,11,13.516442
10.0,10,13.524894
11.0,11,13.529374
10.0,10,13.532584
10.0,10,13.537392
12.0,12,13.537442
10.0,10,13.546855
9.0,9,13.547709
11.0,11,13.552935
10.0,10,13.55808
11.0,11,13.561444
11.0,11,13.584336
11.0,11,13.585209
10.0,10,13.590435
10.0,10,13.594935
10.0,10,13.595785
8.0,8,13.601064
9.0,9,13.601131
10.0,10,13.610608
8.0,8,13.610678
10.0,10,13.615339
10.0,10,13.621168
11.0,11,13.624931
9.0,9,13.626511
10.0,10,13.62736
11.0,11,13.639015
9.0,9,13.642724
9.0,9,13.643152
10.0,10,13.648242
10.0,10,13.652656
9.0,9,13.657869
10.0,10,13.659685
12.0,12,13.66344
10.0,10,13.668608
9.0,9,13.668674
11.0,11,13.675217
10.0,10,13.679654
9.0,9,13.684874
9.0,9,13.684967
11.0,11,13.684995
8.0,8,13.690777
9.0,9,13.704185
11.0,11,13.704255
10.0,10,13.705085
11.0,11,13.705922
10.0,10,13.714651
10.0,10,13.721353
11.0,11,13.722295
10.0,10,13.722358
9.0,9,13.722385
8.0,8,13.730315
9.0,9,13.74361
9.0,9,13.743677
10.0,10,13.743705
10.0,10,13.748123
10.0,10,13.749712
9.0,9,13.759899
9.0,9,13.759974
10.0,10,13.764314
8.0,8,13.765217
10.0,10,13.765282
9.0,9,13.779186
10.0,10,13.779965
10.0,10,13.783725
11.0,11,13.785384
11.0,11,13.785452
8.0,8,13.794899
8.0,8,13.799428
9.0,9,13.799497
9.0,9,13.805317
10.0,10,13.809074
8.0,8,13.814897
10.0,10,13.814965
10.0,10,13.820051
9.0,9,13.825367
10.0,10,13.825434
9.0,9,13.83133
10.0,10,13.835711
9.0,9,13.836559
10.0,10,13.844308
11.0,11,13.848051
9.0,9,13.853208
9.0,9,13.854049
11.0,11,13.859141
10.0,10,13.864295
10.0,10,13.868689
10.0,10,13.873191
10.0,10,13.87404
10.0,10,13.879234
9.0,9,13.885146
10.0,10,13.885214
10.0,10,13.890463
9.0,9,13.890531
10.0,10,13.89982
10.0,10,13.905017
10.0,10,13.905086
10.0,10,13.910241
11.0,11,13.914666
10.0,10,13.919884
10.0,10,13.92222
11.0,11,13.925954
9.0,9,13.931102
10.0,10,13.931169
9.0,9,13.936355
11.0,11,13.945493
10.0,10,13.945562
9.0,9,13.949501
10.0,10,13.953167
9.0,9,13.954741
10.0,10,13.96849
9.0,9,13.968559
10.0,10,13.968587
10.0,10,13.970138
11.0,11,13.978894
8.0,8,13.984103
10.0,10,13.985752
10.0,10,13.985818
9.0,9,13.99015
8.0,8,13.994634
9.0,9,14.000589
8.0,8,14.002223
9.0,9,14.00229
11.0,11,14.010245
10.0,10,14.011835
8.0,8,14.015904
9.0,9,14.024585
11.0,11,14.026179
10.0,10,14.027024
9.0,9,14.030766
9.0,9,14.035887
10.0,10,14.041862
9.0,9,14.042713
9.0,9,14.049599
11.0,11,14.054024
10.0,10,14.058125
10.0,10,14.063475
12.0,12,14.065357
10.0,10,14.065424
10.0,10,14.072696
10.0,10,14.074285
9.0,9,14.083988
10.0,10,14.088421
13.0,13,14.088487
11.0,11,14.090039
11.0,11,14.094098
9.0,9,14.104246
11.0,11,14.108708
12.0,12,14.108777
10.0,10,14.109592
9.0,9,14.113994
10.0,10,14.124164
8.0,8,14.124234
10.0,10,14.125777
10.0,10,14.130144
10.0,10,14.133897
10.0,10,14.141018
11.0,11,14.141855
9.0,9,14.141922
9.0,9,14.151544
11.0,11,14.153875
9.0,9,14.159613
10.0,10,14.167676
11.0,11,14.168584
10.0,10,14.168651
9.0,9,14.173111
10.0,10,14.183338
9.0,9,14.184202
9.0,9,14.185069
11.0,11,14.18957
11.0,11,14.194693
9.0,9,14.199546
8.0,8,14.1996
9.0,9,14.203599
10.0,10,14.209977
10.0,10,14.214069
12.0,12,14.220559
13.0,13,14.221366
12.0,12,14.228617
11.0,11,14.230212
10.0,10,14.231068
9.0,9,14.236834
8.0,8,14.236932
10.0,10,14.245586
9.0,9,14.246442
11.0,11,14.253735
9.0,9,14.261847
8.0,8,14.263481
11.0,11,14.263548
10.0,10,14.268729
10.0,10,14.277617
11.0,11,14.279486
9.0,9,14.279556
10.0,10,14.283243
12.0,12,14.292464
8.0,8,14.29387
12.0,12,14.297259
10.0,10,14.298087
10.0,10,14.302013
9.0,9,14.306998
9.0,9,14.311089
10.0,10,14.312487
11.0,11,14.320111
12.0,12,14.321532
9.0,9,14.326122
11.0,11,14.326182
11.0,11,14.334821
9.0,9,14.33488
9.0,9,14.335941
9.0,9,14.340342
10.0,10,14.344271
9.0,9,14.348808
10.0,10,14.349648
10.0,10,14.355978
8.0,8,14.361108
10.0,10,14.364661
9.0,9,14.36674
11.0,11,14.371573
9.0,9,14.37165
10.0,10,14.379809
11.0,11,14.381148
10.0,10,14.385147
9.0,9,14.389663
11.0,11,14.393712
9.0,9,14.394537
10.0,10,14.399196
9.0,9,14.403576
11.0,11,14.408303
10.0,10,14.412381
12.0,12,14.413226
11.0,11,14.420901
12.0,12,14.422368
11.0,11,14.426789
9.0,9,14.426843
10.0,10,14.431237
10.0,10,14.43576
11.0,11,14.440446
8.0,8,14.440508
11.0,11,14.448591
11.0,11,14.450006
10.0,10,14.456373
9.0,9,14.457905
10.0,10,14.462782
9.0,9,14.466931
10.0,10,14.471248
10.0,10,14.472653
11.0,11,14.480922
8.0,8,14.48098
13.0,13,14.485479
10.0,10,14.48696
9.0,9,14.490915
10.0,10,14.49616
10.0,10,14.496237
9.0,9,14.501377
9.0,9,14.507935
12.0,12,14.508006
11.0,11,14.514376
12.0,12,14.515199
10.0,10,14.522323
9.0,9,14.522386
11.0,11,14.523684
9.0,9,14.532087
10.0,10,14.532165
9.0,9,14.536611
10.0,10,14.537377
12.0,12,14.542542
9.0,9,14.565892
11.0,11,14.56704
10.0,10,14.570606
11.0,11,14.572144
13.0,13,14.585515
13.0,13,14.58695
11.0,11,14.587004
9.0,9,14.587753
12.0,12,14.594327
10.0,10,14.600703
9.0,9,14.604779
11.0,11,14.605657
11.0,11,14.605725
11.0,11,14.610189
11.0,11,14.618873
11.0,11,14.620175
11.0,11,14.627188
11.0,11,14.62727
9.0,9,14.627315
9.0,9,14.633701
9.0,9,14.641571
10.0,10,14.642975
12.0,12,14.646541
12.0,12,14.646619
11.0,11,14.655573
12.0,12,14.66216
10.0,10,14.663507
11.0,11,14.664305
13.0,13,14.664367
11.0,11,14.675854
10.0,10,14.677383
9.0,9,14.681029
10.0,10,14.685435
19.0,19,14.69584
9.0,9,14.695902
13.0,13,14.69593
11.0,11,14.704304
14.0,14,14.70438
9.0,9,14.710714
11.0,11,14.714811
12.0,12,14.718757
10.0,10,14.719576
12.0,12,14.723655
10.0,10,14.728911
10.0,10,14.734065
11.0,11,14.734142
11.0,11,14.738097
9.0,9,14.738153
10.0,10,14.746549
11.0,11,14.751824
9.0,9,14.7519
12.0,12,14.752686
11.0,11,14.759175
12.0,12,14.767944
10.0,10,14.772035
10.0,10,14.772863
12.0,12,14.777751
12.0,12,14.781982
10.0,10,14.786916
11.0,11,14.788898
10.0,10,14.795441
11.0,11,14.795518
9.0,9,14.796302
10.0,10,14.802228
9.0,9,14.809429
11.0,11,14.811426
11.0,11,14.811494
11.0,11,14.814864
10.0,10,14.823214
10.0,10,14.824689
10.0,10,14.829345
10.0,10,14.830137
11.0,11,14.830205
8.0,8,14.83733
9.0,9,14.839284
9.0,9,14.843802
9.0,9,14.84774
10.0,10,14.851119
11.0,11,14.853095
9.0,9,14.856489
8.0,8,14.860986
10.0,10,14.86793
9.0,9,14.86799
9.0,9,14.872679
9.0,9,14.877629
10.0,10,14.882324
9.0,9,14.883723
11.0,11,14.887717
11.0,11,14.892834
11.0,11,14.896224
12.0,12,14.901489
10.0,10,14.901567
11.0,11,14.906588
9.0,9,14.910572
11.0,11,14.911323
9.0,9,14.91596
11.0,11,14.920897
9.0,9,14.925419
11.0,11,14.925499
10.0,10,14.929534
9.0,9,14.933993
10.0,10,14.938679
10.0,10,14.943269
9.0,9,14.944106
12.0,12,14.948038
11.0,11,14.952713
11.0,11,14.95739
9.0,9,14.95822
11.0,11,14.965978
12.0,12,14.969643
10.0,10,14.970471
10.0,10,14.975043
11.0,11,14.987781
10.0,10,14.989252
9.0,9,14.989951
9.0,9,14.99331
11.0,11,15.002291
10.0,10,15.002973
9.0,9,15.003753
10.0,10,15.007773
10.0,10,15.01207
9.0,9,15.017298
10.0,10,15.021351
9.0,9,15.022719
12.0,12,15.027005
11.0,11,15.030957
9.0,9,15.032293
10.0,10,15.036817
10.0,10,15.044016
10.0,10,15.044808
10.0,10,15.046262
9.0,9,15.04965
10.0,10,15.058075
11.0,11,15.063462
12.0,12,15.063524
10.0,10,15.064265
10.0,10,15.068122
12.0,12,15.080055
9.0,9,15.08087
11.0,11,15.081979
10.0,10,15.082036
12.0,12,15.090178
9.0,9,15.09906
12.0,12,15.099827
13.0,13,15.099885
11.0,11,15.103732
12.0,12,15.10912
9.0,9,15.114346
10.0,10,15.114409
11.0,11,15.121501
11.0,11,15.12229
10.0,10,15.126962
9.0,9,15.131979
10.0,10,15.135357
11.0,11,15.137316
11.0,11,15.140654
10.0,10,15.145144
10.0,10,15.149782
12.0,12,15.154473
12.0,12,15.156447
11.0,11,15.156504
12.0,12,15.164196
12.0,12,15.168826
12.0,12,15.175574
11.0,11,15.17973
11.0,11,15.179791
11.0,11,15.184107
9.0,9,15.184935
10.0,10,15.194392
12.0,12,15.199588
14.0,14,15.203627
12.0,12,15.204424
12.0,12,15.208333
12.0,12,15.213606
13.0,13,15.218987
9.0,9,15.219049
12.0,12,15.225486
12.0,12,15.226296
10.0,10,15.230853
9.0,9,15.236027
12.0,12,15.240828
11.0,11,15.240901
11.0,11,15.244195
11.0,11,15.246149
11.0,11,15.254995
11.0,11,15.259604
12.0,12,15.260455
11.0,11,15.260513
12.0,12,15.268785
11.0,11,15.273304
9.0,9,15.279672
11.0,11,15.280461
11.0,11,15.283989
11.0,11,15.289393
10.0,10,15.293577
9.0,9,15.295596
12.0,12,15.30302
14.0,14,15.303734
12.0,12,15.309117
11.0,11,15.309902
9.0,9,15.316849
9.0,9,15.319192
12.0,12,15.323675
11.0,11,15.329667
11.0,11,15.334885
12.0,12,15.334954
11.0,11,15.340055
9.0,9,15.34011
11.0,11,15.35437
11.0,11,15.35596
12.0,12,15.356809
11.0,11,15.36131
12.0,12,15.365728
11.0,11,15.372318
11.0,11,15.3768
11.0,11,15.379996
9.0,9,15.380063
10.0,10,15.388155
12.0,12,15.396287
10.0,10,15.396343
9.0,9,15.396369
10.0,10,15.404186
10.0,10,15.405792
10.0,10,15.416871
12.0,12,15.422801
12.0,12,15.426607
13.0,13,15.426675
12.0,12,15.428202
9.0,9,15.438463
9.0,9,15.443746
10.0,10,15.443815
11.0,11,15.445369
11.0,11,15.454212
11.0,11,15.460182
9.0,9,15.460617
11.0,11,15.492611
11.0,11,15.499202
10.0,10,15.500096
10.0,10,15.506246
9.0,9,15.510828
11.0,11,15.510899
11.0,11,15.521122
11.0,11,15.521974
10.0,10,15.527194
11.0,11,15.536614
12.0,12,15.537483
9.0,9,15.537914
12.0,12,15.543662
10.0,10,15.549176
9.0,9,15.554397
12.0,12,15.558881
12.0,12,15.560498
9.0,9,15.569303
12.0,12,15.570886
11.0,11,15.576154
9.0,9,15.576223
10.0,10,15.587935
10.0,10,15.589556
12.0,12,15.595097
11.0,11,15.599639
11.0,11,15.59971
12.0,12,15.610033
11.0,11,15.6109
12.0,12,15.617624
11.0,11,15.622838
13.0,13,15.627334
10.0,10,15.628192
11.0,11,15.632665
12.0,12,15.644
12.0,12,15.644784
12.0,12,15.649319
10.0,10,15.650217
12.0,12,15.650281
11.0,11,15.665443
12.0,12,15.666522
10.0,10,15.670264
12.0,12,15.675523
11.0,11,15.675593
10.0,10,15.690874
11.0,11,15.690932
14.0,14,15.69096
12.0,12,15.690976
11.0,11,15.699598
10.0,10,15.711477
10.0,10,15.711551
11.0,11,15.715892
12.0,12,15.716669
13.0,13,15.72116
9.0,9,15.731699
10.0,10,15.736902
12.0,12,15.736974
12.0,12,15.737771
10.0,10,15.742644
10.0,10,15.752033
9.0,9,15.753657
10.0,10,15.758237
11.0,11,15.758309
9.0,9,15.758336
10.0,10,15.769693
9.0,9,15.774962
11.0,11,15.775033
11.0,11,15.780531
12.0,12,15.784296
9.0,9,15.788928
10.0,10,15.798633
11.0,11,15.802358
9.0,9,15.803213
11.0,11,15.804054
12.0,12,15.814571
9.0,9,15.818303
10.0,10,15.820502
12.0,12,15.824207
11.0,11,15.829028
11.0,11,15.835115
11.0,11,15.8359
11.0,11,15.841153
12.0,12,15.849202
13.0,13,15.850749
9.0,9,15.851602
11.0,11,15.856721
12.0,12,15.867127
11.0,11,15.867984
9.0,9,15.871788
10.0,10,15.871858
9.0,9,15.878313
11.0,11,15.888534
9.0,9,15.888606
11.0,11,15.892416
12.0,12,15.892487
10.0,10,15.900983
10.0,10,15.908289
10.0,10,15.912832
12.0,12,15.912938
10.0,10,15.912994
12.0,12,15.922894
10.0,10,15.930313
12.0,12,15.930373
10.0,10,15.930394
12.0,12,15.939334
11.0,11,15.94455
9.0,9,15.95407
9.0,9,15.954142
10.0,10,15.954945
9.0,9,15.955791
10.0,10,15.965265
12.0,12,15.975454
13.0,13,15.97634
12.0,12,15.977203
14.0,14,15.981955
10.0,10,15.985722
10.0,10,15.995332
10.0,10,15.996186
12.0,12,16.00553
10.0,10,16.005603
12.0,12,16.006414
10.0,10,16.016616
11.0,11,16.016688
9.0,9,16.022244
10.0,10,16.026029
12.0,12,16.027839
11.0,11,16.04141
10.0,10,16.043038
13.0,13,16.043104
14.0,14,16.048307
12.0,12,16.053866
11.0,11,16.059899
9.0,9,16.059971
10.0,10,16.063666
10.0,10,16.07442
12.0,12,16.074493
10.0,10,16.080477
10.0,10,16.080549
10.0,10,16.085393
11.0,11,16.097492
11.0,11,16.097565
12.0,12,16.104034
14.0,14,16.109524
13.0,13,16.109598
10.0,10,16.114781
11.0,11,16.11564
12.0,12,16.129836
10.0,10,16.129911
12.0,12,16.131434
12.0,12,16.136581
11.0,11,16.136638
9.0,9,16.147013
11.0,11,16.15105
12.0,12,16.153286
9.0,9,16.153343
10.0,10,16.16154
10.0,10,16.168808
14.0,14,16.173296
11.0,11,16.17897
11.0,11,16.179039
12.0,12,16.183496
10.0,10,16.190816
13.0,13,16.19611
11.0,11,16.203027
12.0,12,16.203885
11.0,11,16.204727
11.0,11,16.218943
9.0,9,16.219851
11.0,11,16.219916
11.0,11,16.225843
13.0,13,16.230715
10.0,10,16.236448
12.0,12,16.241702
13.0,13,16.242564
10.0,10,16.251039
12.0,12,16.251894
10.0,10,16.257107
10.0,10,16.263075
13.0,13,16.268247
11.0,11,16.272005
12.0,12,16.273616
13.0,13,16.279442
12.0,12,16.2892
9.0,9,16.289273
12.0,12,16.290817
12.0,12,16.296045
12.0,12,16.308301
10.0,10,16.309123
11.0,11,16.312921
9.0,9,16.312991
13.0,13,16.324758
9.0,9,16.324832
10.0,10,16.329276
10.0,10,16.330176
10.0,10,16.330243
9.0,9,16.344259
9.0,9,16.345886
12.0,12,16.346741
11.0,11,16.355141
12.0,12,16.356003
11.0,11,16.362587
9.0,9,16.366311
12.0,12,16.371933
10.0,10,16.376051
13.0,13,16.377609
10.0,10,16.382446
11.0,11,16.387833
11.0,11,16.393221
14.0,14,16.396941
12.0,12,16.39851
12.0,12,16.410378
11.0,11,16.411237
12.0,12,16.417749
12.0,12,16.421501
11.0,11,16.426361
10.0,10,16.430598
11.0,11,16.43067
11.0,11,16.442122
13.0,13,16.442194
10.0,10,16.447697
10.0,10,16.447766
16.0,16,16.452207
10.0,10,16.463692
10.0,10,16.463769
10.0,10,16.468227
11.0,11,16.469106
12.0,12,16.478317
11.0,11,16.484496
11.0,11,16.484548
9.0,9,16.485348
10.0,10,16.485416
12.0,12,16.529049
11.0,11,16.534494
11.0,11,16.53455
11.0,11,16.540293
11.0,11,16.540362
9.0,9,16.551266
13.0,13,16.551337
9.0,9,16.556399
11.0,11,16.557337
10.0,10,16.557407
10.0,10,16.568473
11.0,11,16.576241
10.0,10,16.576295
9.0,9,16.576319
10.0,10,16.577135
9.0,9,16.593132
9.0,9,16.593204
11.0,11,16.593601
